SampleNumber,Dummy_sampleNumber,FollowNumber,Date_Collected,Orangutan_ID,Orangutan_ID#,Time_Collected,First_Urine_Day,Site,Age_Class,AgeClassCond,Analysis_Date,Creatinine_Result,CV,SGmeter,Sex,Habitat_Wide,HI_Low_FAI_Quartiles,SG1,CrSG1,Sg12,,,RES_1,,
1212,474,8042,14-Jun-16,Desy,23,4:46:00 AM,1,Tuanan,adult female with dependent,adult female,14-Jun-19,0.51800000000,2.0000000000,1.021,Female,0.623515439,Low,0.021,24.666666670000000,0.000441000000001,,,-0.10145,,
VTU044,488,5270,12-Oct-12,Desy,23,10:51:00 AM,0,Tuanan,adult female with dependent,adult female,11-Oct-13,0.88868194840,1.2083398160,1.021,Female,6.550000000,High,0.021,42.318188020000000,0.000441000000001,,,0.26923,,
296,553,5276,14-Oct-11,Desy,23,5:05:00 AM,1,Tuanan,adult female with dependent,adult female,8-Apr-15,0.87300000000,3.3000000000,1.023,Female,5.670000000,High,0.023,37.956521740000000,0.000529000000000,,,0.20533,,
54,555,3615,18-Oct-09,Desy,23,12:18:00 PM,0,Tuanan,adult female with dependent,adult female,#NULL!,0.90600000000,#NULL!,1.023,Female,4.190000000,High,0.023,39.391304350000000,0.000529000000000,,,0.23833,,
604,603,6273,26-May-14,Desy,23,5:58:00 AM,0,Tuanan,adult female with dependent,adult female,20-May-15,0.45000000000,2.2000000000,1.025,Female,2.699460108,Low,0.025,18.000000000000000,0.000625000000001,,,-0.26402,,
446,611,5686,5-Aug-13,Desy,23,6:35:00 AM,1,Tuanan,adult female with dependent,adult female,26-Nov-19,0.61400000000,4.8000000000,1.025,Female,3.120000000,Low,0.025,24.560000000000000,0.000625000000001,,,-0.10002,,
53,675,3615,18-Oct-09,Desy,23,7:48:00 AM,0,Tuanan,adult female no dependent,adult female,#NULL!,0.93700000000,#NULL!,1.027,Female,4.190000000,High,0.027,34.703703700000000,0.000729000000000,,,0.17850,,
593,704,6254,22-May-14,Desy,23,12:22:00 PM,0,Tuanan,adult female with dependent,adult female,20-May-15,0.82100000000,2.7000000000,1.028,Female,2.699460108,Low,0.028,29.321428570000000,0.000784000000001,,,0.04096,,
VTU047,741,5273,13-Oct-12,Desy,23,6:45:00 AM,1,Tuanan,adult female with dependent,adult female,11-Oct-13,1.07421203400,4.6398577800,1.029,Female,6.550000000,High,0.029,37.041794290000000,0.000841000000001,,,0.27310,,
297,762,5278,15-Oct-12,Desy,23,5:00:00 AM,1,Tuanan,adult female with dependent,adult female,8-Apr-15,1.02200000000,4.2000000000,1.030,Female,6.550000000,High,0.030,34.066666670000000,0.000900000000000,,,0.20029,,
436,802,5664,28-Jul-13,Desy,23,5:37:00 AM,1,Tuanan,adult female with dependent,adult female,21-Feb-14,0.48314285710,4.8506437980,1.032,Female,3.000000000,Low,0.032,15.098214280000000,0.001024000000000,,,-0.37836,,
445,811,5683,4-Aug-13,Desy,23,6:15:00 AM,1,Tuanan,adult female with dependent,adult female,21-Feb-14,0.82114285710,4.4286437240,1.032,Female,3.120000000,Low,0.032,25.660714280000000,0.001024000000000,,,-0.04036,,
VTU041,827,5249,2-Oct-12,Desy,23,4:56:00 AM,0,Tuanan,adult female with dependent,adult female,18-Mar-15,2.08100000000,1.0000000000,1.032,Female,6.550000000,High,0.032,65.031250000000000,0.001024000000000,,,1.21950,,
440,935,5672,1-Aug-13,Desy,23,6:38:00 AM,1,Tuanan,adult female with dependent,adult female,18-Mar-15,0.86100000000,1.1000000000,1.037,Female,3.120000000,Low,0.037,23.270270270000000,0.001369000000000,,,-0.09180,,
56,963,3617,19-Oct-09,Desy,23,5:07:00 AM,0,Tuanan,adult female with dependent,adult female,#NULL!,1.43200000000,#NULL!,1.038,Female,4.190000000,High,0.038,37.684210530000000,0.001444000000000,,,0.46235,,
292,966,5268,11-Oct-12,Desy,23,8:16:00 AM,0,Tuanan,adult female with dependent,adult female,8-Apr-15,0.27800000000,2.1000000000,1.039,Female,6.550000000,High,0.039,7.128205128000000,0.001521000000000,,,-0.70804,,
VTU040,1167,5247,1-Oct-12,Desy,23,3:21:00 PM,0,Tuanan,adult female with dependent,adult female,#NULL!,1.46489971300,#NULL!,#NULL!,Female,6.550000000,High,#NULL!,#NULL!,0.000000000000000,,,#NULL!,,
VTU042,1168,5249,2-Oct-12,Desy,23,11:58:00 AM,0,Tuanan,adult female with dependent,adult female,18-Mar-15,1.86300000000,1.9000000000,#NULL!,Female,6.550000000,High,#NULL!,#NULL!,0.000000000000000,,,#NULL!,,
VTU043,1169,5268,11-Oct-12,Desy,23,8:16:00 AM,0,Tuanan,adult female with dependent,adult female,11-Oct-13,0.31962750720,1.7115090180,#NULL!,Female,6.550000000,High,#NULL!,#NULL!,0.000000000000000,,,#NULL!,,
VTU049,1171,5278,15-Oct-12,Desy,23,5:00:00 AM,1,Tuanan,adult female with dependent,adult female,11-Oct-13,0.99813753580,6.2723121970,#NULL!,Female,6.550000000,High,#NULL!,#NULL!,0.000000000000000,,,#NULL!,,
723,367,6579,6-Oct-14,Dolay,49,4:51:00 AM,1,Tuanan,adult flanged male,adult flanged male,15-Oct-15,0.29600000000,4.5000000000,1.018,Male,4.224502112,High,0.018,16.444444440000000,0.000324000000000,,,-0.24760,,
15,920,3444,6-Jun-09,Dolay,49,6:00:00 AM,0,Tuanan,adult flanged male,adult flanged male,#NULL!,1.56000000000,#NULL!,1.036,Male,6.160000000,High,0.036,43.333333330000000,0.001296000000000,,,0.62452,,
14,1134,3442,5-Jun-09,Dolay,49,5:15:00 AM,1,Tuanan,adult flanged male,adult flanged male,#NULL!,0.71300000000,#NULL!,#NULL!,Male,6.160000000,High,#NULL!,#NULL!,0.000000000000000,,,#NULL!,,
1158,666,7874,10-May-16,Ekko,16,10:50:00 AM,0,Tuanan,adult flanged male,adult flanged male,17-Jun-19,0.60000000000,1.2000000000,1.027,Male,0.505801845,Low,0.027,22.222222220000000,0.000729000000000,,,-0.15850,,
1415,64,8901,5-May-17,Ekko,16,5:08:00 AM,0,Tuanan,adult flanged male,adult flanged male,24-Mar-20,0.23800000000,1.9000000000,1.008,Male,2.866831073,Low,0.008,29.750000000000000,0.000064000000000,,,-0.02233,,
1412,135,8896,4-May-17,Ekko,16,5:01:00 AM,1,Tuanan,adult flanged male,adult flanged male,24-Mar-20,0.32500000000,0.8000000000,1.011,Male,2.866831073,Low,0.011,29.545454550000000,0.000121000000000,,,-0.02523,,
1379,416,8768,2-Mar-17,Ekko,16,4:59:00 AM,1,Tuanan,adult flanged male,adult flanged male,17-Mar-20,0.83900000000,1.5000000000,1.019,Male,1.814268143,Low,0.019,44.157894740000000,0.000361000000000,,,0.26965,,
1501,438,9119,22-Aug-17,Ekko,16,10:57:00 PM,1,Tuanan,adult flanged male,adult flanged male,10-Apr-20,0.46600000000,0.5000000000,1.020,Male,2.646200000,Low,0.020,23.300000000000000,0.000400000000000,,,-0.12863,,
1417,482,8905,9-May-17,Ekko,16,8:53:00 AM,0,Tuanan,adult flanged male,adult flanged male,24-Mar-20,0.74100000000,2.3000000000,1.021,Male,2.866831073,Low,0.021,35.285714290000000,0.000441000000001,,,0.12155,,
1161,525,7878,11-May-16,Ekko,16,5:27:00 AM,1,Tuanan,adult flanged male,adult flanged male,18-Jul-19,0.29400000000,0.7000000000,1.023,Male,0.505801845,Low,0.023,12.782608700000000,0.000529000000000,,,-0.37367,,
1157,606,7872,9-May-16,Ekko,16,1:23:00 PM,0,Tuanan,adult flanged male,adult flanged male,17-Jun-19,0.52000000000,2.2000000000,1.025,Male,0.505801845,Low,0.025,20.800000000000000,0.000625000000001,,,-0.19402,,
1498,643,9115,20-Aug-17,Ekko,16,1:09:00 PM,0,Tuanan,adult flanged male,adult flanged male,10-Apr-20,0.78700000000,0.3000000000,1.026,Male,2.646200000,Low,0.026,30.269230770000000,0.000676000000000,,,0.05050,,
1466,671,9013,18-Jun-17,Ekko,16,10:41:00 AM,0,Tuanan,adult flanged male,adult flanged male,8-Apr-20,0.85600000000,2.3000000000,1.027,Male,2.717726992,Low,0.027,31.703703700000000,0.000729000000000,,,0.09750,,
1155,692,7870,8-May-16,Ekko,16,4:57:00 AM,1,Tuanan,adult flanged male,adult flanged male,17-Jun-19,0.50800000000,1.6000000000,1.028,Male,0.505801845,Low,0.028,18.142857140000000,0.000784000000001,,,-0.27204,,
1377,740,8748,19-Feb-17,Ekko,16,12:07:00 PM,0,Tuanan,adult flanged male,adult flanged male,17-Mar-20,1.00200000000,1.7000000000,1.029,Male,1.620299603,Low,0.029,34.551724140000000,0.000841000000001,,,0.20089,,
758,753,6692,12-Dec-14,Ekko,16,6:26:00 AM,1,Tuanan,adult flanged male,adult flanged male,1-Nov-16,0.64100000000,3.0000000000,1.030,Male,6.230000000,High,0.030,21.366666670000000,0.000900000000000,,,-0.18071,,
1269,842,8179,23-Jul-16,Ekko,16,8:42:00 AM,0,Tuanan,adult flanged male,adult flanged male,18-Jul-19,0.69000000000,1.6000000000,1.033,Male,0.269784173,Low,0.033,20.909090910000000,0.001089000000001,,,-0.19070,,
1312,855,8283,22-Aug-16,Ekko,16,7:07:00 AM,0,Tuanan,adult flanged male,adult flanged male,13-Mar-20,1.62400000000,0.7000000000,1.033,Male,0.478755236,Low,0.033,49.212121210000000,0.001089000000001,,,0.74330,,
1329,1051,8400,13-Oct-16,Ekko,16,5:03:00 AM,1,Tuanan,adult flanged male,adult flanged male,13-Mar-20,1.64800000000,1.9000000000,1.042,Male,1.579586877,Low,0.042,39.238095240000000,0.001764000000001,,,0.61561,,
1313,1132,8286,23-Aug-16,Ekko,16,5:05:00 AM,1,Tuanan,adult flanged male,adult flanged male,13-Mar-20,1.67300000000,1.3000000000,1.099,Male,0.478755236,Low,0.099,16.898989900000000,0.009801000000000,,,0.56075,,
VTU076,1191,5392,18-Dec-12,Ekko,16,12:14:00 AM,0,Tuanan,adult unflanged male,adult unflanged male,15-Oct-13,0.13641791040,3.5587431000,#NULL!,Male,8.910000000,High,#NULL!,#NULL!,0.000000000000000,,,#NULL!,,
491,21,5812,15-Oct-13,Ekko,16,7:44:00 AM,0,Tuanan,adult unflanged male,adult unflanged male,27-Feb-14,0.28590000000,5.1506000000,1.005,Male,4.170000000,High,0.005,57.180000000000000,0.000025000000000,,,0.11968,,
154,144,3826,11-Feb-10,Ekko,16,6:27:00 AM,1,Tuanan,adult unflanged male,adult unflanged male,#NULL!,0.43600000000,#NULL!,1.011,Male,1.160000000,Low,0.011,39.636363640000000,0.000121000000000,,,0.08577,,
21,458,3468,12-Jun-09,Ekko,16,9:22:00 AM,0,Tuanan,adult unflanged male,adult unflanged male,#NULL!,0.92700000000,#NULL!,1.020,Male,6.160000000,High,0.020,46.350000000000000,0.000400000000000,,,0.33237,,
498,938,#NULL!,30-Oct-13,Ekko,16,5:20:00 AM,1,Tuanan,adult unflanged male,adult unflanged male,27-Apr-15,0.98300000000,0.7000000000,1.037,Male,4.170000000,High,0.037,26.567567570000000,0.001369000000000,,,0.03020,,
490,1126,5811,14-Oct-13,Ekko,16,7:33:00 AM,0,Tuanan,adult unflanged male,adult unflanged male,27-Feb-14,0.96327160490,3.4890882510,1.061,Male,4.170000000,High,0.061,15.791337790000000,0.003721000000000,,,-0.26478,,
11,1133,3366,14-May-09,Ekko,16,11:10:00 AM,0,Tuanan,adult unflanged male,adult unflanged male,#NULL!,#NULL!,#NULL!,#NULL!,Male,5.620000000,High,#NULL!,#NULL!,0.000000000000000,,,#NULL!,,
VTU092,1204,#NULL!,12-Mar-13,Ekko,16,6:16:00 AM,0,Tuanan,adult unflanged male,adult unflanged male,15-Oct-13,0.32791044780,7.9819063150,#NULL!,Male,6.970000000,High,#NULL!,#NULL!,0.000000000000000,,,#NULL!,,
290,964,5248,2-Oct-12,Fayesh,67,#NULL!,0,Tuanan,adult flanged male,adult flanged male,8-Apr-15,1.72500000000,3.9000000000,1.038,Male,6.550000000,High,0.038,45.394736840000000,0.001444000000000,,,0.75535,,
VTU038,1165,#NULL!,28-Sep-12,Frodo,72,10:58:00 AM,0,Tuanan,adult unflanged male,adult unflanged male,#NULL!,0.68104477610,#NULL!,#NULL!,Male,5.020000000,High,#NULL!,#NULL!,0.000000000000000,,,#NULL!,,
1348,30,8544,30-Nov-16,Fugit,21,5:27:00 AM,1,Tuanan,adult flanged male,adult flanged male,13-Mar-20,0.28600000000,2.2000000000,1.006,Male,1.125989044,Low,0.006,47.666666670000000,0.000036000000000,,,0.08794,,
1349,173,8547,1-Dec-16,Fugit,21,5:21:00 AM,1,Tuanan,adult flanged male,adult flanged male,13-Mar-20,0.37800000000,1.7000000000,1.012,Male,2.138057422,Low,0.012,31.500000000000000,0.000144000000000,,,-0.00126,,
1350,250,8555,6-Dec-16,Fugit,21,4:52:00 AM,1,Tuanan,adult flanged male,adult flanged male,13-Mar-20,0.64900000000,2.2000000000,1.014,Male,2.138057422,Low,0.014,46.357142860000000,0.000196000000001,,,0.21309,,
286,327,5162,15-Aug-12,Fugit,21,6:23:00 AM,1,Tuanan,adult flanged male,adult flanged male,8-Apr-15,0.58500000000,7.6000000000,1.016,Male,2.300000000,Low,0.016,36.562500000000000,0.000256000000000,,,0.09431,,
1351,785,8562,7-Dec-16,Fugit,21,5:29:00 AM,1,Tuanan,adult flanged male,adult flanged male,13-Mar-20,0.96100000000,1.5000000000,1.031,Male,2.138057422,Low,0.031,31.000000000000000,0.000961000000000,,,0.11916,,
767,1101,6743,11-Jan-15,Fugit,21,6:12:00 AM,1,Tuanan,adult flanged male,adult flanged male,1-Nov-16,0.54100000000,1.6000000000,1.049,Male,5.391000000,High,0.049,11.040816330000000,0.002401000000001,,,-0.58314,,
VTU007,1148,5159,13-Aug-12,Fugit,21,1:12:00 PM,0,Tuanan,adult flanged male,adult flanged male,15-Oct-13,0.39200000000,4.7465363800,#NULL!,Male,2.300000000,Low,#NULL!,#NULL!,0.000000000000000,,,#NULL!,,
VTU009,1150,5162,15-Aug-12,Fugit,21,6:23:00 AM,1,Tuanan,adult flanged male,adult flanged male,15-Oct-13,0.70641791040,0.4780776885,#NULL!,Male,2.300000000,Low,#NULL!,#NULL!,0.000000000000000,,,#NULL!,,
546,12,6116,6-Apr-14,Gismo,11,8:01:00 AM,0,Tuanan,adult flanged male,adult flanged male,29-Apr-15,0.04700000000,1.2000000000,1.005,Male,1.916167665,Low,0.005,9.400000000000000,0.000025000000000,,,-0.11922,,
1427,68,8927,17-May-17,Gismo,11,5:52:00 AM,1,Tuanan,adult flanged male,adult flanged male,3-Apr-20,0.35600000000,2.0000000000,1.008,Male,2.866831073,Low,0.008,44.500000000000000,0.000064000000000,,,0.09567,,
1425,76,8924,16-May-17,Gismo,11,6:25:00 AM,0,Tuanan,adult flanged male,adult flanged male,3-Apr-20,0.27000000000,1.4000000000,1.009,Male,2.866831073,Low,0.009,30.000000000000000,0.000081000000000,,,-0.02076,,
1382,78,8811,19-Mar-17,Gismo,11,5:55:00 AM,0,Tuanan,adult flanged male,adult flanged male,17-Mar-20,0.31100000000,1.1000000000,1.009,Male,1.814268143,Low,0.009,34.555555560000000,0.000081000000000,,,0.02024,,
547,536,6117,7-Apr-14,Gismo,11,5:26:00 AM,1,Tuanan,adult flanged male,adult flanged male,29-Apr-15,0.53900000000,1.1000000000,1.023,Male,1.916167665,Low,0.023,23.434782610000000,0.000529000000000,,,-0.12867,,
1221,549,8062,18-Jun-16,Gismo,11,9:52:00 AM,1,Tuanan,adult flanged male,adult flanged male,14-Jun-19,0.74200000000,3.1000000000,1.023,Male,0.623515439,Low,0.023,32.260869570000000,0.000529000000000,,,0.07433,,
1215,562,8052,16-Jun-16,Gismo,11,6:58:00 AM,0,Tuanan,adult flanged male,adult flanged male,14-Jun-19,1.19000000000,1.2000000000,1.023,Male,0.623515439,Low,0.023,51.739130430000000,0.000529000000000,,,0.52233,,
919,871,7164,28-Jun-15,Gismo,11,4:47:00 AM,1,Tuanan,adult flanged male,adult flanged male,8-Nov-19,0.91500000000,0.8000000000,1.034,Male,2.569000000,Low,0.034,26.911764710000000,0.001156000000001,,,0.01557,,
1473,902,9035,15-Jul-17,Gismo,11,5:22:00 AM,1,Tuanan,adult flanged male,adult flanged male,8-Apr-20,0.64500000000,1.5000000000,1.036,Male,3.214731586,Low,0.036,17.916666670000000,0.001296000000000,,,-0.29048,,
1218,910,8057,17-Jun-16,Gismo,11,5:37:00 AM,1,Tuanan,adult flanged male,adult flanged male,14-Jun-19,0.88900000000,1.9000000000,1.036,Male,0.623515439,Low,0.036,24.694444440000000,0.001296000000000,,,-0.04648,,
1381,915,8805,17-Mar-17,Gismo,11,5:29:00 AM,1,Tuanan,adult flanged male,adult flanged male,17-Mar-20,1.04600000000,1.5000000000,1.036,Male,1.814268143,Low,0.036,29.055555560000000,0.001296000000000,,,0.11052,,
288,948,5200,2-Sep-12,Gismo,11,11:44:00 AM,0,Tuanan,adult flanged male,adult flanged male,8-Apr-15,0.12800000000,7.4000000000,1.038,Male,5.020000000,High,0.038,3.368421053000000,0.001444000000000,,,-0.84165,,
1429,1001,8931,18-May-17,Gismo,11,4:58:00 AM,1,Tuanan,adult flanged male,adult flanged male,3-Apr-20,0.88200000000,1.0000000000,1.040,Male,2.866831073,Low,0.040,22.050000000000000,0.001600000000000,,,-0.11996,,
9,1073,3351,7-May-09,Gismo,11,12:44:00 PM,0,Tuanan,adult unflanged male,adult unflanged male,#NULL!,1.51700000000,#NULL!,1.044,Male,5.620000000,High,0.044,34.477272730000000,0.001936000000000,,,0.45606,,
976,1088,7401,2-Oct-15,Gismo,11,5:42:00 AM,0,Tuanan,adult flanged male,adult flanged male,13-Dec-19,0.93400000000,1.4000000000,1.047,Male,4.690000000,High,0.047,19.872340430000000,0.002209000000000,,,-0.16627,,
101,15,3710,30-Nov-09,Gismo,11,3:43:00 PM,0,Tuanan,adult unflanged male,adult unflanged male,#NULL!,0.17600000000,#NULL!,1.005,Male,3.920000000,High,0.005,35.200000000000000,0.000025000000000,,,0.00978,,
67,641,4446,31-Oct-09,Gismo,11,8:10:00 AM,0,Tuanan,adult unflanged male,adult unflanged male,#NULL!,0.71600000000,#NULL!,1.026,Male,4.190000000,High,0.026,27.538461540000000,0.000676000000000,,,-0.02050,,
VTU022,651,5184,26-Aug-12,Gismo,11,9:46:00 AM,0,Tuanan,adult unflanged male,adult unflanged male,15-Oct-13,1.04149253700,6.5866925730,1.026,Male,2.300000000,Low,0.026,40.057405280000000,0.000676000000000,,,0.30499,,
83,791,3642,3-Nov-09,Gismo,11,1:21:00 PM,0,Tuanan,adult unflanged male,adult unflanged male,#NULL!,1.30700000000,#NULL!,1.031,Male,3.920000000,High,0.031,42.161290320000000,0.000961000000000,,,0.46516,,
77,823,3642,3-Nov-09,Gismo,11,#NULL!,1,Tuanan,adult unflanged male,adult unflanged male,#NULL!,1.30500000000,#NULL!,1.032,Male,3.920000000,High,0.032,40.781250000000000,0.001024000000000,,,0.44350,,
84,849,3642,3-Nov-09,Gismo,11,4:31:00 AM,1,Tuanan,adult unflanged male,adult unflanged male,#NULL!,1.02600000000,#NULL!,1.033,Male,3.920000000,High,0.033,31.090909090000000,0.001089000000001,,,0.14530,,
71,895,#NULL!,1-Nov-09,Gismo,11,11:01:00 AM,0,Tuanan,adult unflanged male,adult unflanged male,#NULL!,1.62200000000,#NULL!,1.035,Male,3.920000000,High,0.035,46.342857140000000,0.001225000000001,,,0.70431,,
69,1027,#NULL!,1-Nov-09,Gismo,11,12:34:00 PM,0,Tuanan,adult unflanged male,adult unflanged male,#NULL!,1.03700000000,#NULL!,1.041,Male,3.920000000,High,0.041,25.292682930000000,0.001681000000001,,,0.01959,,
482,1057,5770,26-Sep-13,Gismo,11,5:24:00 AM,1,Tuanan,adult unflanged male,adult unflanged male,27-Feb-14,0.83270000000,2.7162000000,1.043,Male,6.580000000,High,0.043,19.365116280000000,0.001849000000000,,,-0.21420,,
VTU027,1156,5200,2-Sep-12,Gismo,11,11:44:00 AM,0,Tuanan,adult unflanged male,adult unflanged male,18-Mar-15,1.30700000000,3.0000000000,#NULL!,Male,5.020000000,High,#NULL!,#NULL!,0.000000000000000,,,#NULL!,,
643,1071,6397,14-Jul-14,Guapo,69,5:41:00 AM,1,Tuanan,adult flanged male,adult flanged male,20-May-15,1.26000000000,0.5000000000,1.044,Male,4.423000000,High,0.044,28.636363640000000,0.001936000000000,,,0.19906,,
434,1129,5657,25-Jul-13,Guapo,69,5:30:00 AM,0,Tuanan,adult flanged male,adult flanged male,27-Feb-14,1.46790123500,2.1112103220,1.070,Male,3.000000000,Low,0.070,20.970017640000000,0.004900000000001,,,0.20617,,
861,193,7048,11-May-15,Helium,41,6:54:00 AM,0,Tuanan,adult flanged male,adult flanged male,4-Sep-19,0.18300000000,10.6000000000,1.013,Male,1.951000000,Low,0.013,14.076923080000000,0.000169000000000,,,-0.22482,,
1319,215,8313,3-Sep-16,Helium,41,7:32:00 AM,1,Tuanan,adult flanged male,adult flanged male,11-Mar-20,0.47700000000,1.2000000000,1.013,Male,1.086300543,Low,0.013,36.692307690000000,0.000169000000000,,,0.06918,,
860,302,7046,10-May-15,Helium,41,5:08:00 AM,1,Tuanan,adult flanged male,adult flanged male,4-Sep-19,0.31700000000,3.8000000000,1.016,Male,1.951000000,Low,0.016,19.812500000000000,0.000256000000000,,,-0.17369,,
856,308,7043,9-May-15,Helium,41,9:06:00 AM,0,Tuanan,adult flanged male,adult flanged male,4-Sep-19,0.35700000000,2.0000000000,1.016,Male,1.951000000,Low,0.016,22.312500000000000,0.000256000000000,,,-0.13369,,
564,487,6156,20-Apr-14,Helium,41,7:54:00 AM,0,Tuanan,adult flanged male,adult flanged male,20-May-15,0.87100000000,0.5000000000,1.021,Male,1.916167665,Low,0.021,41.476190480000000,0.000441000000001,,,0.25155,,
1476,508,9048,21-Jul-17,Helium,41,5:05:00 AM,1,Tuanan,adult flanged male,adult flanged male,8-Apr-20,0.69800000000,1.9000000000,1.022,Male,3.214731586,Low,0.022,31.727272730000000,0.000484000000000,,,0.05421,,
799,565,6876,22-Feb-15,Helium,41,10:25:00 AM,0,Tuanan,adult flanged male,adult flanged male,26-Jul-19,0.21200000000,3.5000000000,1.024,Male,4.366000000,High,0.024,8.833333333000000,0.000576000000000,,,-0.47908,,
1443,674,8957,27-May-17,Helium,41,5:18:00 AM,1,Tuanan,adult flanged male,adult flanged male,3-Apr-20,0.90700000000,1.5000000000,1.027,Male,2.866831073,Low,0.027,33.592592590000000,0.000729000000000,,,0.14850,,
560,743,6150,18-Apr-14,Helium,41,4:51:00 AM,1,Tuanan,adult flanged male,adult flanged male,20-May-15,1.25600000000,3.6000000000,1.029,Male,1.916167665,Low,0.029,43.310344830000000,0.000841000000001,,,0.45489,,
570,790,6185,1-May-14,Helium,41,5:12:00 AM,1,Tuanan,adult flanged male,adult flanged male,20-May-15,1.14400000000,1.7000000000,1.031,Male,2.699460108,Low,0.031,36.903225810000000,0.000961000000000,,,0.30216,,
572,808,6188,2-May-14,Helium,41,5:10:00 AM,1,Tuanan,adult flanged male,adult flanged male,20-May-15,0.79400000000,2.7000000000,1.032,Male,2.699460108,Low,0.032,24.812500000000000,0.001024000000000,,,-0.06750,,
1480,872,9054,23-Jul-17,Helium,41,5:19:00 AM,1,Tuanan,adult flanged male,adult flanged male,8-Apr-20,0.92700000000,2.1000000000,1.034,Male,3.214731586,Low,0.034,27.264705880000000,0.001156000000001,,,0.02757,,
557,919,6144,16-Apr-14,Helium,41,10:56:00 AM,0,Tuanan,adult flanged male,adult flanged male,#NULL!,1.33800000000,#NULL!,1.036,Male,1.916167665,Low,0.036,37.166666670000000,0.001296000000000,,,0.40252,,
502,959,5891,14-Nov-13,Helium,41,5:16:00 AM,1,Tuanan,adult flanged male,adult flanged male,27-Apr-15,1.02000000000,0.5000000000,1.038,Male,7.260000000,High,0.038,26.842105260000000,0.001444000000000,,,0.05035,,
563,981,6156,20-Apr-14,Helium,41,5:25:00 AM,1,Tuanan,adult flanged male,adult flanged male,20-May-15,1.10400000000,2.6000000000,1.039,Male,1.916167665,Low,0.039,28.307692310000000,0.001521000000000,,,0.11796,,
558,1005,6147,17-Apr-14,Helium,41,5:26:00 AM,1,Tuanan,adult flanged male,adult flanged male,20-May-15,1.00100000000,6.9000000000,1.040,Male,1.916167665,Low,0.040,25.025000000000000,0.001600000000000,,,-0.00096,,
569,1011,6182,30-Apr-14,Helium,41,6:06:00 AM,1,Tuanan,adult flanged male,adult flanged male,20-May-15,1.32700000000,2.1000000000,1.040,Male,1.916167665,Low,0.040,33.175000000000000,0.001600000000000,,,0.32504,,
471,1013,5735,9-Sep-13,Helium,41,5:06:00 AM,1,Tuanan,adult flanged male,adult flanged male,18-Mar-15,1.49000000000,1.4000000000,1.040,Male,6.580000000,High,0.040,37.250000000000000,0.001600000000000,,,0.48804,,
562,1095,6153,19-Apr-14,Helium,41,7:29:00 AM,0,Tuanan,adult flanged male,adult flanged male,20-May-15,1.14200000000,6.8000000000,1.048,Male,1.916167665,Low,0.048,23.791666670000000,0.002304000000000,,,0.02956,,
VTU030,1158,5213,11-Sep-12,Helium,41,9:26:00 AM,0,Tuanan,adult flanged male,adult flanged male,#NULL!,1.43200000000,#NULL!,#NULL!,Male,5.020000000,High,#NULL!,#NULL!,0.000000000000000,,,#NULL!,,
1334,170,8432,27-Oct-16,Henk,40,5:13:00 AM,1,Tuanan,adult flanged male,adult flanged male,11-Mar-20,0.36000000000,2.1000000000,1.012,Male,1.579586877,Low,0.012,30.000000000000000,0.000144000000000,,,-0.01926,,
