sample_number,follow_number,Date_Collected,Orangutan_ID,Time_Collected,First_Urine_Day,Site,Age_Class,Analysis_Date,Creatinine_Result,CV,SGmeter,Sex,Habitat_Wide,HI_Low_FAI_Quartiles,SG-1,Cr/(SG-1)
561,6148,18-Apr-14,Sidony,5:07:00 AM,TRUE,Tuanan,adult female with dependent,20-May-15,0.467,1,1.019,Female,1.916167665,Low,0.019,24.57894737
648,6405,16-Jul-14,Sidony,10:14:00 AM,FALSE,Tuanan,adult female with dependent,18-Mar-15,0.911,1,1.022,Female,3.427540589,Low,0.022,41.40909091
653,6414,18-Jul-14,Sidony,8:50:00 AM,TRUE,Tuanan,adult female with dependent,18-Mar-15,0.813,1.3,1.021,Female,3.427540589,Low,0.021,38.71428571
662,6432,22-Jul-14,Sidony,10:21:00 AM,FALSE,Tuanan,adult female with dependent,18-Mar-15,0.466,1.8,1.02,Female,3.427540589,Low,0.02,23.3
654,6418,19-Jul-14,Sidony,7:23:00 AM,TRUE,Tuanan,adult female with dependent,18-Mar-15,0.725,1.8,1.023,Female,3.427540589,Low,0.023,31.52173913
647,6405,16-Jul-14,Sidony,7:17:00 AM,FALSE,Tuanan,adult female with dependent,18-Mar-15,0.854,1.8,1.02,Female,3.427540589,Low,0.02,42.7
651,6409,17-Jul-14,Sidony,8:38:00 AM,TRUE,Tuanan,adult female with dependent,18-Mar-15,0.868,2.1,1.023,Female,3.427540589,Low,0.023,37.73913043
559,6145,17-Apr-14,Sidony,5:25:00 AM,TRUE,Tuanan,adult female with dependent,20-May-15,0.633,2.2,1.029,Female,1.916167665,Low,0.029,21.82758621
556,6142,16-Apr-14,Sidony,5:12:00 AM,TRUE,Tuanan,adult female with dependent,20-May-15,0.267,2.5,1.01,Female,1.916167665,Low,0.01,26.7
478,5753,18-Sep-13,Sidony,5:31:00 AM,TRUE,Tuanan,adult female with dependent,26-Nov-19,0.74,2.5,1.023,Female,6.58,High,0.023,32.17391304
658,6427,21-Jul-14,Sidony,8:44:00 AM,TRUE,Tuanan,adult female with dependent,18-Mar-15,0.47,3.1,1.023,Female,3.427540589,Low,0.023,20.43478261
481,5758,20-Sep-13,Sidony,5:24:00 AM,TRUE,Tuanan,adult female with dependent,26-Nov-19,0.693,3.6,1.024,Female,6.58,High,0.024,28.875
474,5742,13-Sep-13,Sidony,5:18:00 AM,TRUE,Tuanan,adult female with dependent,21-Feb-14,0.656428571,5.632232468,1.056,Female,6.58,High,0.056,11.72193878
555,6139,14-Apr-14,Sidony,5:12:00 AM,TRUE,Tuanan,adult female with dependent,20-May-15,0.455,6.7,1.017,Female,1.916167665,Low,0.017,26.76470588
476,5747,15-Sep-13,Sidony,9:28:00 AM,FALSE,Tuanan,adult female with dependent,21-Feb-14,0.615857143,7.905949166,1.002,Female,6.58,High,0.002,307.9285714
479,5755,19-Sep-13,Sidony,5:35:00 AM,TRUE,Tuanan,adult female with dependent,21-Feb-14,0.608857143,9.158210775,1.03,Female,6.58,High,0.03,20.2952381
473,5740,12-Sep-13,Sidony,5:28:00 AM,TRUE,Tuanan,adult female with dependent,17-Mar-14,1.945205479,12.12538741,1.051,Female,6.58,High,0.051,38.1412839
667,6441,24-Jul-14,Sony,7:38:00 AM,FALSE,Tuanan,dependent immature non-clinging infant (4yrs-weaned),18-Mar-15,0.409,0.9,1.029,Male,3.427540589,Low,0.029,14.10344828
694,6540,16-Sep-14,Sony,4:38:00 AM,TRUE,Tuanan,dependent immature non-clinging infant (4yrs-weaned),15-Oct-15,0.36,1.1,1.02,Male,3.204353083,Low,0.02,18
663,6433,22-Jul-14,Sony,6:34:00 AM,TRUE,Tuanan,dependent immature non-clinging infant (4yrs-weaned),18-Mar-15,0.246,1.2,1.013,Male,3.427540589,Low,0.013,18.92307692
657,6428,21-Jul-14,Sony,6:03:00 AM,TRUE,Tuanan,dependent immature non-clinging infant (4yrs-weaned),18-Mar-15,0.293,1.7,1.02,Male,3.427540589,Low,0.02,14.65
1304,8258,12-Aug-16,Sony,5:18:00 AM,TRUE,Tuanan,semi-independent immature (juveniles),18-Jul-19,0.358,1.8,1.033,Male,0.478755236,Low,0.033,10.84848485
692,6535,14-Sep-14,Sony,5:16:00 AM,TRUE,Tuanan,dependent immature non-clinging infant (4yrs-weaned),15-Oct-15,0.289,2.6,1.02,Male,3.204353083,Low,0.02,14.45
1401,8870,23-Apr-17,Streisel,5:10:00 AM,TRUE,Tuanan,adult female no dependent,24-Mar-20,0.452,0.7,1.009,Female,1.416256158,Low,0.009,50.22222222
1407,8875,25-Apr-17,Streisel,9:22:00 AM,FALSE,Tuanan,adult female no dependent,24-Mar-20,0.626,0.9,1.011,Female,1.416256158,Low,0.011,56.90909091
932,7195,06-Jul-15,Streisel,5:11:00 AM,TRUE,Tuanan,adult female no dependent,08-Nov-19,0.538,4.1,1.017,Female,4.423,High,0.017,31.64705882
1214,8050,15-Jun-16,Streisel,7:32:00 AM,FALSE,Tuanan,independent immature (older juvs),28-Oct-19,0.069,9.1,1.005,Female,0.623515439,Low,0.005,13.8
1303,8257,12-Aug-16,Streisel,5:15:00 AM,TRUE,Tuanan,adult female no dependent,18-Jul-19,0.705,9.9,1.041,Female,0.478755236,Low,0.041,17.19512195
109,,08-Dec-09,Streisel,1:36:00 PM,FALSE,Tuanan,semi-independent immature (juveniles),,0.409,,1.013,Female,2.77,Low,0.013,31.46153846
1487,9068,30-Jul-17,Sugus,10:57:00 AM,FALSE,Tuanan,adult flanged male,08-Apr-20,0.477,0.3,1.017,Male,3.214731586,Low,0.017,28.05882353
817,6934,26-Mar-15,Sugus,5:20:00 AM,TRUE,Tuanan,adult flanged male,26-Jul-19,0.936,0.8,1.038,Male,2.541,Low,0.038,24.63157895
1489,9072,01-Aug-17,Sugus,5:47:00 AM,FALSE,Tuanan,adult flanged male,08-Apr-20,0.353,1.2,1.011,Male,"2.646153846
3.320012296
4.160246533
3.658161697
4.149765991
3.427672956
2.893991821
3.68503937
2.64615",Low,0.011,32.09090909
1394,8843,07-Apr-17,Sugus,5:37:00 AM,TRUE,Tuanan,adult flanged male,03-Apr-20,1.736,1.6,1.031,Male,1.416256158,Low,0.031,56
1389,8832,04-Apr-17,Sugus,5:31:00 AM,TRUE,Tuanan,adult flanged male,24-Mar-20,0.415,1.7,1.022,Male,1.416256158,Low,0.022,18.86363636
1392,8839,06-Apr-17,Sugus,11:08:00 AM,FALSE,Tuanan,adult flanged male,03-Apr-20,1.938,1.7,1.038,Male,1.416256158,Low,0.038,51
1358,8611,24-Dec-16,Sugus,10:27:00 AM,FALSE,Tuanan,adult flanged male,13-Mar-20,0.553,1.8,1.019,Male,2.138057422,Low,0.019,29.10526316
1485,9066,29-Jul-17,Sugus,5:23:00 AM,TRUE,Tuanan,adult flanged male,08-Apr-20,0.602,2,1.019,Male,3.214731586,Low,0.019,31.68421053
1390,8836,05-Apr-17,Sugus,5:20:00 AM,TRUE,Tuanan,adult flanged male,03-Apr-20,1.767,2,1.035,Male,1.416256158,Low,0.035,50.48571429
1367,8694,29-Jan-17,Sugus,12:06:00 PM,FALSE,Tuanan,adult flanged male,17-Mar-20,0.858,2.1,1.027,Male,2.173913043,Low,0.027,31.77777778
1156,7871,09-May-16,Sugus,8:44:00 AM,TRUE,Tuanan,adult flanged male,17-Jun-19,0.466,2.4,1.016,Male,0.505801845,Low,0.016,29.125
1364,8687,26-Jan-17,Sugus,9:06:00 AM,FALSE,Tuanan,adult flanged male,17-Mar-20,0.698,2.6,1.022,Male,2.173913043,Low,0.022,31.72727273
1283,8204,31-Jul-16,Sugus,5:57:00 AM,TRUE,Tuanan,adult flanged male,18-Jul-19,0.368,3,1.017,Male,0.269784173,Low,0.017,21.64705882
1286,8209,02-Aug-16,Sugus,5:29:00 AM,TRUE,Tuanan,adult flanged male,18-Jul-19,0.064,3.3,1.019,Male,0.478755236,Low,0.019,3.368421053
1154,7869,08-May-16,Sugus,5:00:00 AM,FALSE,Tuanan,adult flanged male,17-Jun-19,0.44,3.4,1.017,Male,0.505801845,Low,0.017,25.88235294
1520,9165,12-Sep-17,Sugus,5:27:00 AM,TRUE,Tuanan,adult flanged male,10-Apr-20,0.213,4.4,1.008,Male,3.320012296,Low,0.008,26.625
761,6714,19-Dec-14,Sugus,4:53:00 AM,TRUE,Tuanan,adult flanged male,01-Nov-16,0.115,4.8,1.01,Male,6.23,High,0.01,11.5
735,6700,02-Nov-14,Sugus,4:50:00 AM,TRUE,Tuanan,adult flanged male,15-Oct-15,1.288,7,1.035,Male,5.743651753,High,0.035,36.8
763,6717,20-Dec-14,Sugus,2:22:00 PM,FALSE,Tuanan,adult flanged male,01-Nov-16,0.082,13.3,1.042,Male,6.23,High,0.042,1.952380952
1450,8971,03-Jun-17,Talia,4:41:00 AM,TRUE,Tuanan,adult female no dependent,08-Apr-20,0.105,4.2,1.008,Female,2.717726992,Low,0.008,13.125
541,6098,31-Mar-14,Tarzan,5:08:00 AM,TRUE,Tuanan,adult flanged male,29-Apr-15,0.552,0.4,1.009,Male,3.973902728,Low,0.009,61.33333333
539,6094,30-Mar-14,Tarzan,5:05:00 AM,TRUE,Tuanan,adult flanged male,29-Apr-15,1.092,0.4,1.035,Male,3.973902728,Low,0.035,31.2
534,6089,28-Mar-14,Tarzan,5:20:00 AM,TRUE,Tuanan,adult flanged male,29-Apr-15,1.483,2.4,1.034,Male,3.973902728,Low,0.034,43.61764706
533,6088,27-Mar-14,Tarzan,7:30:00 AM,TRUE,Tuanan,adult flanged male,29-Apr-15,1.214,2.5,1.021,Male,3.973902728,Low,0.021,57.80952381
536,6091,29-Mar-14,Tarzan,5:01:00 AM,TRUE,Tuanan,adult flanged male,29-Apr-15,1.266,3.1,1.028,Male,3.973902728,Low,0.028,45.21428571
1439,8947,22-May-17,Ted,4:58:00 AM,TRUE,Tuanan,adult unflanged male,03-Apr-20,0.253,1,1.014,Male,2.866831073,Low,0.014,18.07142857
1391,8845,05-Apr-17,Ted,5:02:00 AM,TRUE,Tuanan,adult unflanged male,24-Mar-20,0.543,1.6,1.017,Male,1.416256158,Low,0.017,31.94117647
1263,8168,21-Jul-16,Ted,5:42:00 AM,TRUE,Tuanan,adult unflanged male,13-Jun-19,0.244,1.7,1.02,Male,0.269784173,Low,0.02,12.2
1277,8186,25-Jul-16,Ted,5:29:00 AM,TRUE,Tuanan,adult unflanged male,18-Jul-19,0.81,2,1.032,Male,0.269784173,Low,0.032,25.3125
1270,8177,23-Jul-16,Ted,4:35:00 AM,TRUE,Tuanan,adult unflanged male,18-Jul-19,0.608,2.4,1.035,Male,0.269784173,Low,0.035,17.37142857
1273,8182,24-Jul-16,Ted,5:12:00 AM,TRUE,Tuanan,adult unflanged male,18-Jul-19,0.445,3,1.035,Male,0.269784173,Low,0.035,12.71428571
496,5839,27-Oct-13,Ted,11:29:00 AM,FALSE,Tuanan,adult unflanged male,18-Mar-15,1.116,3.2,1.067,Male,4.17,High,0.067,16.65671642
1387,8834,04-Apr-17,Ted,5:44:00 AM,TRUE,Tuanan,adult unflanged male,24-Mar-20,0.488,3.3,1.02,Male,1.416256158,Low,0.02,24.4
1264,8172,22-Jul-16,Ted,5:20:00 AM,TRUE,Tuanan,adult unflanged male,13-Jun-19,0.659,11.5,1.04,Male,0.269784173,Low,0.04,16.475
309,5335,11-Nov-12,Teju,5:16:00 AM,TRUE,Tuanan,adult flanged male,08-Apr-15,1.331,0.7,1.007,Male,10.05,High,0.007,190.1428571
510,5949,23-Dec-13,Teju,6:01:00 AM,TRUE,Tuanan,adult flanged male,29-Apr-15,0.848,0.9,1.024,Male,8.14,High,0.024,35.33333333
513,5958,26-Dec-13,Teju,5:42:00 AM,TRUE,Tuanan,adult flanged male,29-Apr-15,0.68,1.1,1.008,Male,8.14,High,0.008,85
307,5325,05-Nov-12,Teju,2:13:00 PM,FALSE,Tuanan,adult flanged male,08-Apr-15,0.769,1.2,1.033,Male,10.05,High,0.033,23.3030303
1116,7763,05-Mar-16,Teju,6:03:00 AM,TRUE,Tuanan,adult flanged male,24-Jun-19,0.706,1.3,1.031,Male,0.558659218,Low,0.031,22.77419355
794,6844,16-Feb-15,Teju,6:14:00 AM,TRUE,Tuanan,adult flanged male,04-Feb-17,1.684,1.4,1.04,Male,4.366,High,0.04,42.1
1110,7755,02-Mar-16,Teju,6:17:00 AM,TRUE,Tuanan,adult flanged male,24-Jun-19,0.727,2.1,1.029,Male,0.558659218,Low,0.029,25.06896552
923,7180,02-Jul-15,Teju,5:21:00 AM,TRUE,Tuanan,adult flanged male,08-Nov-19,0.997,2.1,1.026,Male,4.423,High,0.026,38.34615385
787,6810,31-Jan-15,Teju,6:46:00 AM,TRUE,Tuanan,adult flanged male,04-Feb-17,0.172,2.4,1.005,Male,5.391,High,0.005,34.4
1106,7753,01-Mar-16,Teju,5:04:00 AM,TRUE,Tuanan,adult flanged male,24-Jun-19,0.452,2.6,1.02,Male,0.558659218,Low,0.02,22.6
797,6851,18-Feb-15,Teju,5:50:00 AM,TRUE,Tuanan,adult flanged male,26-Jul-19,0.955,3,1.037,Male,4.366,High,0.037,25.81081081
809,6894,06-Mar-15,Teju,6:17:00 AM,TRUE,Tuanan,adult flanged male,26-Jul-19,0.673,3.9,1.043,Male,2.541,Low,0.043,15.65116279
1112,7759,03-Mar-16,Teju,6:36:00 AM,TRUE,Tuanan,adult flanged male,24-Jun-19,0.462,4.4,1.018,Male,0.558659218,Low,0.018,25.66666667
1113,7761,04-Mar-16,Teju,5:43:00 AM,TRUE,Tuanan,adult flanged male,24-Jun-19,0.666,4.5,1.033,Male,0.558659218,Low,0.033,20.18181818
908,7137,17-Jun-15,Teju,5:23:00 AM,TRUE,Tuanan,adult flanged male,01-Nov-19,1.347,4.6,1.043,Male,2.569,Low,0.043,31.3255814
808,6892,05-Mar-15,Teju,6:18:00 AM,TRUE,Tuanan,adult flanged male,26-Jul-19,0.658,8.8,1.033,Male,2.541,Low,0.033,19.93939394
1271,8175,23-Jul-16,Tina,4:37:00 AM,TRUE,Tuanan,adult female with dependent,18-Jul-19,0.496,0.6,1.033,Female,0.269784173,Low,0.033,15.03030303
1336,8452,31-Oct-16,Tina,4:47:00 AM,TRUE,Tuanan,adult female with dependent,11-Mar-20,0.488,0.8,1.023,Female,1.579586877,Low,0.023,21.2173913
1262,8167,21-Jul-16,Tina,5:42:00 AM,FALSE,Tuanan,adult female with dependent,13-Jun-19,0.552,1.1,1.033,Female,0.269784173,Low,0.033,16.72727273
1194,7961,26-May-16,Tina,6:56:00 AM,FALSE,Tuanan,adult female with dependent,14-Jun-19,0.567,1.5,1.029,Female,0.505801845,Low,0.029,19.55172414
1257,8156,19-Jul-16,Tina,5:15:00 AM,FALSE,Tuanan,adult female with dependent,13-Jun-19,0.848,2.7,1.037,Female,0.269784173,Low,0.037,22.91891892
1259,8162,20-Jul-16,Tina,5:03:00 AM,TRUE,Tuanan,adult female with dependent,13-Jun-19,0.563,2.8,1.032,Female,0.269784173,Low,0.032,17.59375
1274,8180,24-Jul-16,Tina,4:52:00 AM,TRUE,Tuanan,adult female with dependent,18-Jul-19,0.532,3.4,1.035,Female,0.269784173,Low,0.035,15.2
1337,8485,01-Nov-16,Tina,5:22:00 AM,TRUE,Tuanan,adult female with dependent,11-Mar-20,0.634,3.6,1.025,Female,1.125989044,Low,0.025,25.36
1272,8175,23-Jul-16,Tina,7:40:00 AM,TRUE,Tuanan,adult female with dependent,18-Jul-19,0.27,3.8,1.044,Female,0.269784173,Low,0.044,6.136363636
1266,8170,22-Jul-16,Tina,5:15:00 AM,TRUE,Tuanan,adult female with dependent,13-Jun-19,0.713,4.1,1.033,Female,0.269784173,Low,0.033,21.60606061
803,6879,26-Feb-15,Tom,5:13:00 AM,TRUE,Tuanan,adult flanged male,26-Jul-19,317,0.8,1.026,Male,4.366,High,0.026,12192.30769
VTU068,5373,02-Dec-12,Tomi,5:36:00 AM,FALSE,Tuanan,adult flanged male,18-Mar-15,0.238,0,,Male,8.91,High,#VALUE!,#VALUE!
VTU046,5275,13-Oct-12,Tomi,6:40:00 AM,FALSE,Tuanan,adult flanged male,15-Oct-13,0.788507463,0.160614828,,Male,6.55,High,#VALUE!,#VALUE!
890,7116,07-Jun-15,Tomi,5:29:00 AM,TRUE,Tuanan,adult flanged male,01-Nov-19,0.597,0.4,1.015,Male,2.569,Low,0.015,39.8
693,6537,15-Sep-14,Tomi,5:02:00 AM,TRUE,Tuanan,adult flanged male,15-Oct-15,0.68,0.5,1.026,Male,3.204353083,Low,0.026,26.15384615
527,6057,14-Mar-14,Tomi,5:18:00 AM,TRUE,Tuanan,adult flanged male,29-Apr-15,0.69,0.5,1.019,Male,3.973902728,Low,0.019,36.31578947
1344,8504,17-Nov-16,Tomi,4:52:00 AM,TRUE,Tuanan,adult flanged male,13-Mar-20,0.474,0.7,1.008,Male,1.125989044,Low,0.008,59.25
276,4979,29-May-12,Tomi,5:11:00 AM,TRUE,Tuanan,adult flanged male,08-Apr-15,0.952,0.7,1.023,Male,0.57,Low,0.023,41.39130435
840,7013,28-Apr-15,Tomi,10:16:00 AM,FALSE,Tuanan,adult flanged male,30-Aug-19,0.239,0.8,1.015,Male,2.186,Low,0.015,15.93333333
838,7006,27-Apr-15,Tomi,5:11:00 AM,FALSE,Tuanan,adult flanged male,30-Aug-19,0.394,0.8,1.015,Male,2.186,Low,0.015,26.26666667
831,6986,23-Apr-15,Tomi,2:11:00 PM,FALSE,Tuanan,adult flanged male,30-Aug-19,0.419,0.9,1.019,Male,2.186,Low,0.019,22.05263158
1276,8189,25-Jul-16,Tomi,5:20:00 AM,TRUE,Tuanan,adult flanged male,18-Jul-19,0.479,1,1.021,Male,0.269784173,Low,0.021,22.80952381
1321,8331,10-Sep-16,Tomi,4:42:00 AM,TRUE,Tuanan,adult flanged male,11-Mar-20,0.5,1,1.018,Male,1.086300543,Low,0.018,27.77777778
984,7445,14-Oct-15,Tomi,4:54:00 AM,TRUE,Tuanan,adult flanged male,13-Dec-19,0.772,1,1.04,Male,4.69,High,0.04,19.3
1326,8375,04-Oct-16,Tomi,5:16:00 AM,FALSE,Tuanan,adult flanged male,13-Mar-20,1.654,1,1.036,Male,1.579586877,Low,0.036,45.94444444
967,7381,23-Sep-15,Tomi,4:57:00 AM,FALSE,Tuanan,adult flanged male,13-Dec-19,0.684,1.1,1.021,Male,4.483,High,0.021,32.57142857
837,7002,26-Apr-15,Tomi,10:30:00 AM,FALSE,Tuanan,adult flanged male,30-Aug-19,0.373,1.3,1.015,Male,2.186,Low,0.015,24.86666667
1343,8501,16-Nov-16,Tomi,5:18:00 AM,TRUE,Tuanan,adult flanged male,13-Mar-20,0.425,1.3,1.009,Male,1.125989044,Low,0.009,47.22222222
898,7125,10-Jun-15,Tomi,5:08:00 AM,TRUE,Tuanan,adult flanged male,01-Nov-19,0.763,1.4,1.022,Male,2.569,Low,0.022,34.68181818
1223,8076,26-Jun-16,Tomi,5:22:00 AM,TRUE,Tuanan,adult flanged male,14-Jun-19,0.94,1.4,1.029,Male,0.623515439,Low,0.029,32.4137931
VTU083,5419,31-Jan-13,Tomi,10:03:00 AM,FALSE,Tuanan,adult flanged male,18-Mar-15,0.271,1.5,,Male,8,High,#VALUE!,#VALUE!
1222,8073,24-Jun-16,Tomi,5:22:00 AM,FALSE,Tuanan,adult flanged male,14-Jun-19,0.738,1.5,1.028,Male,0.623515439,Low,0.028,26.35714286
1324,8374,03-Oct-16,Tomi,5:07:00 AM,TRUE,Tuanan,adult flanged male,11-Mar-20,0.76,1.5,1.019,Male,1.579586877,Low,0.019,40
895,7123,09-Jun-15,Tomi,5:14:00 AM,TRUE,Tuanan,adult flanged male,01-Nov-19,0.744,1.7,1.018,Male,2.569,Low,0.018,41.33333333
335,5419,31-Jan-13,Tomi,10:03:00 AM,FALSE,Tuanan,adult flanged male,,0.326,1.8,1.01,Male,8,High,0.01,32.6
968,7385,24-Sep-15,Tomi,6:25:00 AM,FALSE,Tuanan,adult flanged male,13-Dec-19,0.681,1.8,1.03,Male,4.483,High,0.03,22.7
528,6060,16-Mar-14,Tomi,4:44:00 AM,TRUE,Tuanan,adult flanged male,29-Apr-15,0.714,1.8,1.015,Male,3.973902728,Low,0.015,47.6
969,7388,25-Sep-15,Tomi,4:56:00 AM,TRUE,Tuanan,adult flanged male,13-Dec-19,0.766,1.8,1.034,Male,4.483,High,0.034,22.52941176
802,6878,25-Feb-15,Tomi,1:53:00 PM,FALSE,Tuanan,adult flanged male,26-Jul-19,0.883,1.8,1.045,Male,4.366,High,0.045,19.62222222
522,6013,22-Jan-14,Tomi,5:54:00 AM,TRUE,Tuanan,adult flanged male,29-Apr-15,1.013,1.8,1.023,Male,6.146572104,High,0.023,44.04347826
1083,7700,08-Feb-16,Tomi,5:42:00 AM,TRUE,Tuanan,adult flanged male,28-Oct-19,0.103,1.9,1.016,Male,1.086637298,Low,0.016,6.4375
760,6706,17-Dec-14,Tomi,5:09:00 AM,TRUE,Tuanan,adult flanged male,01-Nov-16,0.544,1.9,1.012,Male,6.23,High,0.012,45.33333333
1089,7714,13-Feb-16,Tomi,5:38:00 AM,FALSE,Tuanan,adult flanged male,24-Jun-19,0.5,2,1.018,Male,1.086637298,Low,0.018,27.77777778
1128,7789,27-Mar-16,Tomi,5:34:00 AM,TRUE,Tuanan,adult flanged male,18-Jul-19,0.447,2.1,1.024,Male,0.558659218,Low,0.024,18.625
695,6539,16-Sep-14,Tomi,5:16:00 AM,TRUE,Tuanan,adult flanged male,15-Oct-15,0.506,2.1,1.017,Male,3.204353083,Low,0.017,29.76470588
272,4908,10-Apr-12,Tomi,3:09:00 PM,FALSE,Tuanan,adult flanged male,08-Apr-15,1.054,2.2,1.028,Male,1.31,Low,0.028,37.64285714
762,6716,20-Dec-14,Tomi,5:03:00 AM,TRUE,Tuanan,adult flanged male,01-Nov-16,0.229,2.3,1.015,Male,6.23,High,0.015,15.26666667
1085,7705,10-Feb-16,Tomi,11:59:00 AM,FALSE,Tuanan,adult flanged male,24-Jun-19,0.305,2.5,1.02,Male,1.086637298,Low,0.02,15.25
801,6861,24-Feb-15,Tomi,6:41:00 AM,FALSE,Tuanan,adult flanged male,26-Jul-19,0.861,2.7,1.017,Male,4.366,High,0.017,50.64705882
971,7389,26-Sep-15,Tomi,5:02:00 AM,TRUE,Tuanan,adult flanged male,13-Dec-19,0.742,2.9,1.041,Male,4.483,High,0.041,18.09756098
1126,7783,24-Mar-16,Tomi,5:45:00 AM,TRUE,Tuanan,adult flanged male,24-Jun-19,0.343,3.1,1.02,Male,0.558659218,Low,0.02,17.15
985,7449,15-Oct-15,Tomi,4:35:00 AM,TRUE,Tuanan,adult flanged male,13-Dec-19,0.809,3.4,1.041,Male,4.69,High,0.041,19.73170732
886,7113,06-Jun-15,Tomi,11:04:00 AM,FALSE,Tuanan,adult flanged male,26-Nov-19,1.36,3.5,1.031,Male,2.569,Low,0.031,43.87096774
294,5275,13-Oct-12,Tomi,6:40:00 AM,FALSE,Tuanan,adult flanged male,08-Apr-15,0.817,3.7,1.022,Male,6.55,High,0.022,37.13636364
526,6055,13-Mar-14,Tomi,9:23:00 AM,FALSE,Tuanan,adult flanged male,29-Apr-15,0.357,3.8,1.012,Male,3.973902728,Low,0.012,29.75
529,6060,16-Mar-14,Tomi,5:27:00 AM,TRUE,Tuanan,adult flanged male,29-Apr-15,0.527,4,1.01,Male,3.973902728,Low,0.01,52.7
1087,7711,12-Feb-16,Tomi,6:01:00 AM,TRUE,Tuanan,adult flanged male,24-Jun-19,0.171,4.4,1.016,Male,1.086637298,Low,0.016,10.6875
892,7119,08-Jun-15,Tomi,5:36:00 AM,TRUE,Tuanan,adult flanged male,01-Nov-19,1.157,4.6,1.027,Male,2.569,Low,0.027,42.85185185
1127,7785,25-Mar-16,Tomi,5:34:00 AM,TRUE,Tuanan,adult flanged male,24-Jun-19,0.258,4.9,1.018,Male,0.558659218,Low,0.018,14.33333333
1093,7720,16-Feb-16,Tomi,5:08:00 AM,TRUE,Tuanan,adult flanged male,24-Jun-19,0.319,5.6,1.017,Male,1.086637298,Low,0.017,18.76470588
1084,7702,09-Feb-16,Tomi,5:35:00 AM,FALSE,Tuanan,adult flanged male,24-Jun-19,0.325,5.9,1.014,Male,1.086637298,Low,0.014,23.21428571
525,6054,12-Mar-14,Tomi,8:17:00 AM,FALSE,,adult flanged male,29-Apr-15,0.198,6,1.008,Male,3.973902728,Low,0.008,24.75
800,6877,23-Feb-15,Tomi,9:59:00 AM,FALSE,Tuanan,adult flanged male,26-Jul-19,0.36,6.4,1.032,Male,4.366,High,0.032,11.25
1092,7719,15-Feb-16,Tomi,8:03:00 AM,FALSE,Tuanan,adult flanged male,24-Jun-19,0.227,8.5,1.016,Male,1.086637298,Low,0.016,14.1875
833,6993,24-Apr-15,Tomi,5:31:00 AM,FALSE,Tuanan,adult flanged male,30-Aug-19,0.327,10,1.014,Male,2.186,Low,0.014,23.35714286
804,6865,27-Feb-15,Tomi,4:58:00 AM,TRUE,Tuanan,adult flanged male,26-Jul-19,0.79,10.5,1.039,Male,4.366,High,0.039,20.25641026
1275,8184,24-Jul-16,Tomi,5:09:00 AM,FALSE,Tuanan,adult flanged male,18-Jul-19,0.038,10.8,1.015,Male,0.269784173,Low,0.015,2.533333333
1090,7717,14-Feb-16,Tomi,5:37:00 AM,FALSE,Tuanan,adult flanged male,24-Jun-19,0.314,14.3,1.013,Male,1.086637298,Low,0.013,24.15384615
1086,7708,11-Feb-16,Tomi,5:40:00 AM,TRUE,Tuanan,adult flanged male,24-Jun-19,0.197,16.1,1.014,Male,1.086637298,Low,0.014,14.07142857
1261,8163,20-Jul-16,Tuk-Tuk,5:01:00 AM,TRUE,Tuanan,dependent immature non-clinging infant (4yrs-weaned),13-Jun-19,0.366,4.8,1.022,Male,0.269784173,Low,0.022,16.63636364
990,7460,16-Nov-15,Tuko,4:49:00 AM,TRUE,Tuanan,adult flanged male,13-Dec-19,0.735,0.3,1.031,Male,3.448,Low,0.031,23.70967742
992,7464,17-Nov-15,Tuko,1:19:00 PM,FALSE,Tuanan,adult flanged male,13-Dec-19,0.892,1.2,1.028,Male,3.448,Low,0.028,31.85714286
504,5914,30-Nov-13,Unknown flanged male,7:08:00 AM,FALSE,Tuanan,adult flanged male,18-Mar-15,0.625,0.2,1.009,Male,7.26,High,0.009,69.44444444
488,5808,11-Oct-13,Unknown flanged male,11:43:00 AM,FALSE,Tuanan,adult flanged male,18-Mar-15,2.107,0.5,1.002,Male,4.17,High,0.002,1053.5
1482,9055,23-Jul-17,Unknown flanged male,5:14:00 AM,TRUE,Tuanan,adult flanged male,08-Apr-20,1.889,1.7,1.05,Male,3.214731586,Low,0.05,37.78
1479,9052,22-Jul-17,Unknown flanged male,5:45:00 AM,TRUE,Tuanan,adult flanged male,08-Apr-20,1.348,2.6,1.048,Male,3.214731586,Low,0.048,28.08333333
1310,8279,21-Aug-16,Unknown flanged male,5:18:00 AM,TRUE,Tuanan,adult flanged male,26-Jul-19,0.749,11.9,1.048,Male,0.478755236,Low,0.048,15.60416667
100,3708,29-Nov-09,Unknown flanged male,5:23:00 AM,TRUE,Tuanan,adult flanged male,,0.23,,1.007,Male,3.92,High,0.007,32.85714286
16,3447,07-Jun-09,Unknown flanged male,8:24:00 AM,FALSE,Tuanan,adult flanged male,,1.223,,1.025,Male,6.16,High,0.025,48.92
55,3616,18-Oct-09,Unknown flanged male,4:39:00 AM,TRUE,Tuanan,adult flanged male,,1.25,,1.029,Male,4.19,High,0.029,43.10344828
39,3543,31-Jul-09,Unknown flanged male,11:17:00 AM,FALSE,Tuanan,adult flanged male,,1.677,,1.021,Male,4.02,High,0.021,79.85714286
