Sample Number,Follow Number,Date_Collected,Who_Collected,Time_Collected,Orangutan_ID,Cold_Thermos,Comments,Dirt_Fecal,First_Urine_Day,CAMP/LAB_specgravitymeter,Site,Month Collection,Year Collection,Age_Class,8OHdG_Result,tblAnalysis_8-OHdG.CV,tblAnalysis_8-OHdG.Status,TAC_Result,tblAnalysis_TAC.CV,tblAnalysis_TAC.Status,Neopterin_Result,tblAnalysis_Neopterin.CV,tblAnalysis_Neopterin.Status,Cortisol_Result,tblAnalysis_Cortisol.CV,tblAnalysis_Cortisol.Status,G-CSF_Result,tblAnalysis_G-CSF.CV,tblAnalysis_G-CSF.Status,IL-10_Result,tblAnalysis_IL-10.CV,tblAnalysis_IL-10.Status,IL-1RA_Result,tblAnalysis_IL-1RA.CV,tblAnalysis_IL-1RA.Status,IL-8_Result,tblAnalysis_IL-8.CV,tblAnalysis_IL-8.Status,MLP-1_Result,tblAnalysis_MCP-1.CV,tblAnalysis_MCP-1.Status,TNF_alpha_Result,tblAnalysis_TNF-alpha.CV,tblAnalysis_TNF-alpha.Status
1694,9723,05-Apr-18,Isman,5:38:00 AM,Cinta,TRUE,,FALSE,FALSE,1.007,Tuanan,4,2018,adult female with dependent,,,,,,,285.368,2.4,ok,,,,,,,,,,,,,,,,,,,,,
1695,9727,06-Apr-18,Tono,5:36:00 AM,Ekko,TRUE,,FALSE,FALSE,1.008,Tuanan,4,2018,adult flanged male,,,,,,,95.814,8.5,ok,,,,,,,,,,,,,,,,,,,,,
1696,9725,05-Apr-18,Abuk,4:46:00 AM,Cinta,TRUE,,FALSE,TRUE,1.008,Tuanan,4,2018,adult female with dependent,,,,,,,357.984,8.9,ok,,,,,,,,,,,,,,,,,,,,,
1697,9731,09-Apr-18,Idun,4:52:00 AM,Kerry,TRUE,,FALSE,TRUE,1.017,Tuanan,4,2018,adult female with dependent,3.753,3.3,ok,6.034,2.3,ok,738.769,3.6,ok,,,,,,,,,,,,,,,,,,,,,
1698,9733,10-Apr-18,Isman,4:57:00 AM,Kerry,TRUE,,FALSE,FALSE,1.005,Tuanan,4,2018,adult female with dependent,,,rerun,0.771,3.8,ok,58.411,5.0,ok,,,,,,,,,,,,,,,,,,,,,
1699,9738,11-Apr-18,Isman,4:58:00 AM,Tuko,TRUE,,FALSE,FALSE,1.029,Tuanan,4,2018,adult flanged male,,,,,,,790.016,9.6,ok,,,,,,,,,,,,,,,,,,,,,
1700,9736,11-Apr-18,Tono,4:43:00 AM,Kerry,TRUE,,FALSE,TRUE,1.011,Tuanan,4,2018,adult female with dependent,1.145,17.9,rerun,3.211,0.4,ok,378.586,4.4,ok,,,,,,,,,,,,,,,,,,,,,
1701,9742,12-Apr-18,Isman,10:57:00 AM,Tina,TRUE,,FALSE,FALSE,1.020,Tuanan,4,2018,adult female with dependent,,,,,,,324.793,7.7,ok,,,,,,,,,,,,,,,,,,,,,
1702,9740,12-Apr-18,Suwi,6:47:00 AM,Kerry,TRUE,Already pee under the nest,FALSE,FALSE,1.008,Tuanan,4,2018,adult female with dependent,3.046,4.4,ok,1.016,1.7,ok,117.956,6.5,ok,,,,,,,,,,,,,,,,,,,,,
1703,9744,13-Apr-18,Suwi,8:46:00 AM,Tina,TRUE,Already pee under the morning nest.,TRUE,FALSE,1.012,Tuanan,4,2018,adult female with dependent,,,,,,,132.593,12.6,ok,,,,,,,,,,,,,,,,,,,,,
1704,9746,13-Apr-18,Tono,4:33:00 AM,Max,TRUE,,FALSE,FALSE,1.017,Tuanan,4,2018,adult flanged male,9.362,2.4,ok,8.951,1.5,ok,205.834,1.0,ok,,,,,,,,,,,,,,,,,,,,,
1705,9747,14-Apr-18,Suwi,4:52:00 AM,Tina,TRUE,,FALSE,TRUE,1.020,Tuanan,4,2018,adult female with dependent,,,,,,,197.896,10.4,ok,,,,,,,,,,,,,,,,,,,,,
1706,9752,15-Apr-18,Suwi,4:51:00 AM,Max,TRUE,,FALSE,TRUE,1.022,Tuanan,4,2018,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,9754,16-Apr-18,Isman,4:48:00 AM,Max,TRUE,,FALSE,FALSE,1.011,Tuanan,4,2018,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,9753,16-Apr-18,Suwi,8:14:00 AM,Tina,TRUE,Dirt from leaves when urine fallinh,TRUE,FALSE,1.003,Tuanan,4,2018,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,9755,17-Apr-18,Suwi,5:06:00 AM,Max,TRUE,,FALSE,TRUE,1.005,Tuanan,4,2018,adult flanged male,,,,,,,74.213,9.4,ok,,,,,,,,,,,,,,,,,,,,,
1710,9758,19-Apr-18,Isman,4:08:00 AM,Mindy,TRUE,"(1) Isman brought sample to camp at 5am, sample became frozen solid, Conor had to let it defrost, then shook it up once it was defrosted. (2) Isman wrote ""Tidak tahu"" for ""Pertama kencing hari ini"" and for ""Ada kencing di bawah sarang pagi""",FALSE,FALSE,1.012,Tuanan,4,2018,adult female with dependent,4.713,1.1,ok,6.088,1,ok,205.693,7.6,ok,,,,,,,,,,,,,,,,,,,,,
1711,9761,22-Apr-18,Suwi,5:02:00 AM,Milo,TRUE,"When peed, was resting outside of the sarang pagi",FALSE,TRUE,1.012,Tuanan,4,2018,adult female with dependent,4.721,0.1,ok,5.267,0.1,ok,204.275,3.1,ok,,,,,,,,,,,,,,,,,,,,,
1712,9765,24-Apr-18,Alysse,12:19:00 PM,unknown individual,TRUE,,TRUE,FALSE,1.017,Tuanan,4,2018,adult unflanged male,9.691,2.1,ok,7.044,0.2,ok,365.642,2.7,ok,,,,,,,,,,,,,,,,,,,,,
1713,9766,25-Apr-18,Suwi,4:44:00 AM,unknown individual,TRUE,Unflanged male Suan,TRUE,TRUE,1.024,Tuanan,4,2018,adult unflanged male,,,,,,,578.132,4.5,ok,,,,,,,,,,,,,,,,,,,,,
1714,9769,27-Apr-18,Isman,9:34:00 AM,Wodan,TRUE,,FALSE,FALSE,1.028,Tuanan,4,2018,adult flanged male,,,,,,,691.601,1.3,ok,,,,,,,,,,,,,,,,,,,,,
1715,9770,27-Apr-18,Tono,5:06:00 AM,Dayak,TRUE,,FALSE,TRUE,1.011,Tuanan,4,2018,adult flanged male,7.497,0.3,ok,3.519,2.1,ok,196.076,6.5,ok,,,,,,,,,,,,,,,,,,,,,
1716,9771,28-Apr-18,Tono,5:17:00 AM,Dayak,TRUE,,TRUE,TRUE,1.026,Tuanan,4,2018,adult flanged male,19.216,0.2,ok,7.919,1,ok,816.887,4.5,ok,,,,,,,,,,,,,,,,,,,,,
1717,9773,29-Apr-18,Suwi,5:23:00 AM,Dayak,TRUE,,FALSE,TRUE,1.008,Tuanan,4,2018,adult flanged male,4.579,1.6,ok,2.118,1.5,ok,221.446,4.1,ok,,,,,,,,,,,,,,,,,,,,,
1718,9777,04-May-18,Tono,5:50:00 AM,unknown individual,TRUE,"Not yet identified, might be Quasimodo",FALSE,TRUE,1.032,Tuanan,5,2018,adult flanged male,,,,,,,1189.992,2.8,ok,,,,,,,,,,,,,,,,,,,,,
1719,9781,06-May-18,Abuk,4:38:00 AM,Desy,TRUE,,FALSE,TRUE,1.007,Tuanan,5,2018,adult female with dependent,1.291,10.7,ok,3.285,0.1,ok,791.430,4.6,ok,,,,,,,,,,,,,,,,,,,,,
1720,9783,07-May-18,Abuk,4:36:00 AM,Desy,TRUE,,TRUE,TRUE,1.025,Tuanan,5,2018,adult female with dependent,14.297,0.3,ok,7.736,1,ok,764.615,4.0,ok,,,,,,,,,,,,,,,,,,,,,
1721,9788,08-May-18,Isman,4:33:00 AM,Mindy,TRUE,,FALSE,FALSE,1.021,Tuanan,5,2018,adult female with dependent,8.786,2.3,ok,5.741,0.5,ok,353.874,7.1,ok,,,,,,,,,,,,,,,,,,,,,
1722,9786,08-May-18,Rahmatd,9:39:00 AM,Desy,TRUE,,FALSE,FALSE,1.007,Tuanan,5,2018,adult female with dependent,3.153,5.1,ok,1.889,1.4,ok,,,,,,,,,,,,,,,,,,,,,,,,
1723,9790,09-May-18,Tono,5:04:00 AM,Mindy,TRUE,,FALSE,TRUE,1.013,Tuanan,5,2018,adult female with dependent,6.11,7.3,ok,3.808,3.3,ok,361.819,8.7,ok,,,,,,,,,,,,,,,,,,,,,
1724,9791,09-May-18,Isman,5:36:00 AM,Desy,TRUE,,FALSE,FALSE,1.030,Tuanan,5,2018,adult female with dependent,22.416,1,ok,8.956,0.7,ok,1217.113,4.1,ok,,,,,,,,,,,,,,,,,,,,,
1725,9794,10-May-18,Abuk,4:58:00 AM,Mindy,TRUE,,FALSE,TRUE,1.023,Tuanan,5,2018,adult female with dependent,11.956,4.2,ok,7.267,0.5,ok,549.171,2.1,ok,,,,,,,,,,,,,,,,,,,,,
1726,9796,11-May-18,Isman,4:45:00 AM,Mindy,TRUE,,FALSE,FALSE,1.018,Tuanan,5,2018,adult female with dependent,6.888,14.5,ok,6.66,1.1,ok,802.572,6.6,ok,,,,,,,,,,,,,,,,,,,,,
1727,9799,12-May-18,Suwi,4:54:00 AM,Milo,TRUE,,FALSE,TRUE,1.009,Tuanan,5,2018,adult female with dependent,,,,,,,323.832,2.7,ok,,,,,,,,,,,,,,,,,,,,,
1728,9798,12-May-18,Abuk,5:11:00 AM,Mindy,TRUE,Already pee under the morning nest,FALSE,FALSE,1.007,Tuanan,5,2018,adult female with dependent,0.967,50.7,rerun,3.094,1.3,ok,319.122,4.8,ok,,,,,,,,,,,,,,,,,,,,,
1729,9804,15-May-18,Suwi,4:46:00 AM,Kerry,FALSE,"There was only enough urine for a chemstrip in the forest, no filter cards or bottles. Also, there was already pee under the nest.",FALSE,FALSE,,Tuanan,5,2018,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,9807,16-May-18,Suwi,4:32:00 AM,Kerry,TRUE,,TRUE,TRUE,1.009,Tuanan,5,2018,adult female with dependent,,,,,,,636.555,12.7,ok,,,,,,,,,,,,,,,,,,,,,
1731,9809,16-May-18,Isman,4:41:00 AM,Ekko,TRUE,,FALSE,FALSE,1.007,Tuanan,5,2018,adult flanged male,,,,,,,97.794,6.4,ok,,,,,,,,,,,,,,,,,,,,,
1732,9810,17-May-18,Abuk,4:22:00 AM,Kerry,TRUE,,FALSE,TRUE,1.014,Tuanan,5,2018,adult female with dependent,,,,,,,477.555,2.4,ok,,,,,,,,,,,,,,,,,,,,,
1733,9812,17-May-18,Tono,5:06:00 AM,Ekko,TRUE,,TRUE,TRUE,1.006,Tuanan,5,2018,adult flanged male,,,,,,,72.251,10.7,ok,,,,,,,,,,,,,,,,,,,,,
1734,9814,18-May-18,Isman,5:10:00 AM,Ekko,TRUE,"Isman wrote that is was not the first urineÖ but at 5:10am, and no urine below the nestÖ this seems to be the first urine.",TRUE,TRUE,1.006,Tuanan,5,2018,adult flanged male,,,,,,,194.405,10.6,ok,,,,,,,,,,,,,,,,,,,,,
1735,9813,18-May-18,Suwi,4:56:00 AM,Kerry,TRUE,,TRUE,TRUE,1.011,Tuanan,5,2018,adult female with dependent,,,,,,,240.386,0.2,ok,,,,,,,,,,,,,,,,,,,,,
1736,9818,19-May-18,Suwi,5:11:00 AM,Wodan,TRUE,,FALSE,TRUE,1.005,Tuanan,5,2018,adult flanged male,,,,,,,219.399,4.3,ok,,,,,,,,,,,,,,,,,,,,,
1737,9819,20-May-18,Abuk,4:53:00 AM,Kerry,FALSE,Thermos question is unanswered.,FALSE,TRUE,1.018,Tuanan,5,2018,adult female with dependent,,,,,,,133.213,1.2,ok,,,,,,,,,,,,,,,,,,,,,
1738,9825,27-May-18,Abuk,4:49:00 AM,Mawas,TRUE,,FALSE,TRUE,1.016,Tuanan,5,2018,independent immature (older juvs),,,,,,,409.989,1.3,ok,,,,,,,,,,,,,,,,,,,,,
1739,9825,27-May-18,Alysse,10:00:00 AM,Mawas,TRUE,Chemstrip might be from an exposed chemstrip bottle that may have moisture damage. Glucose might be inaccurate.,FALSE,FALSE,1.026,Tuanan,5,2018,independent immature (older juvs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,9826,28-May-18,Isman,4:33:00 AM,Mawas,TRUE,"Isman wrote that is was not the first urineÖ but at 4:33am, and no urine below the nestÖ this seems to be the first urine.",FALSE,TRUE,1.023,Tuanan,5,2018,independent immature (older juvs),,,,,,,238.613,8.8,ok,,,,,,,,,,,,,,,,,,,,,
1741,9828,30-May-18,Isman,5:05:00 AM,Mawas,FALSE,"Isman wrote that is was not the first urineÖ but at 5:05am, and no urine below the nestÖ this seems to be the first urine.",TRUE,TRUE,1.019,Tuanan,5,2018,independent immature (older juvs),6.977,14.4,ok,6.326,0,ok,833.412,8.9,ok,,,,,,,,,,,,,,,,,,,,,
1742,9829,31-May-18,Tono,5:22:00 AM,Mawas,TRUE,,FALSE,TRUE,1.011,Tuanan,5,2018,independent immature (older juvs),,,,,,,274.379,9.5,ok,,,,,,,,,,,,,,,,,,,,,
1743,9829,31-May-18,Alysse,10:05:00 AM,Mawas,TRUE,Feeding termites,TRUE,FALSE,1.026,Tuanan,5,2018,independent immature (older juvs),23.911,0.3,ok,10.374,0.8,ok,889.171,8.8,ok,,,,,,,,,,,,,,,,,,,,,
1744,9836,03-Jun-18,Suwi,3:53:00 PM,Wodan,FALSE,,FALSE,FALSE,1.015,Tuanan,6,2018,adult flanged male,,,,,,,441.939,4.9,ok,,,,,,,,,,,,,,,,,,,,,
1745,9837,04-Jun-18,Isman,5:15:00 AM,Ekko,TRUE,"Isman wrote that is was not the first urineÖ but at 5:15am, and no urine below the nestÖ this seems to be the first urine.",TRUE,TRUE,1.012,Tuanan,6,2018,adult flanged male,,,,,,,487.815,5.5,ok,,,,,,,,,,,,,,,,,,,,,
1746,9839,05-Jun-18,Isman,4:26:00 AM,Juni,TRUE,"Isman wrote that is was not the first urineÖ but at 4:26am, and no urine below the nestÖ this seems to be the first urine.",FALSE,TRUE,1.019,Tuanan,6,2018,adult female with dependent,,,,,,,326.525,5.3,ok,,,,,,,,,,,,,,,,,,,,,
1747,9841,06-Jun-18,Suwi,5:04:00 AM,Juni,TRUE,,FALSE,TRUE,1.021,Tuanan,6,2018,adult female with dependent,,,,,,,293.628,1.4,ok,,,,,,,,,,,,,,,,,,,,,
1748,9843,07-Jun-18,Abuk,5:03:00 AM,Juni,TRUE,"1748F has some dirt from bottom of the bottle. This group of Box 88 was taken to PKY, thawed during transport.",TRUE,TRUE,1.020,Tuanan,6,2018,adult female with dependent,,,,,,,1791.491,3.2,ok,,,,,,,,,,,,,,,,,,,,,
1749,9845,08-Jun-18,Tono,5:21:00 AM,Juni,TRUE,"This group of Box 88 was taken to PKY, thawed during transport.",FALSE,TRUE,1.005,Tuanan,6,2018,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750,9847,09-Jun-18,Abuk,8:42:00 AM,Juni,TRUE,"Checked Caroline's data to clarify comments, a copulation happened AFTER collection, NOT before. Caroline said heard sounds of Juni vomit in the SPagi. Camp decided to not follow Juni after today, felt she was stressed from unflmales. Sample thawed",FALSE,FALSE,1.012,Tuanan,6,2018,adult female with dependent,,,,,,,535.567,0.4,rerun,,,,,,,,,,,,,,,,,,,,,
1751,9852,05-Jul-18,Isman,5:14:00 AM,Kerry,TRUE,"Isman wrote ""tidak tau""Ö but at 05:14am, and no urine below the nestÖ this seems to be the first urine. This group of Box 88 was taken to PKY, thawed during transport.",FALSE,TRUE,1.039,Tuanan,7,2018,adult female with dependent,,,,,,,868.226,2.3,ok,,,,,,,,,,,,,,,,,,,,,
1752,9853,06-Jul-18,Abuk,4:50:00 AM,Ekko,FALSE,"During the shortcourse, Abuk sent urine back with a group of students and I accidentally filled out for him that this was not the first urine, I am wrong, this is. This group of Box 88 was taken to PKY, thawed during transport.",FALSE,TRUE,1.016,Tuanan,7,2018,adult flanged male,,,,,,,652.557,3.6,ok,,,,,,,,,,,,,,,,,,,,,
1753,9854,06-Jul-18,Suwi,5:16:00 AM,Kerry,TRUE,"This group of Box 88 was taken to PKY, thawed during transport.",FALSE,TRUE,1.035,Tuanan,7,2018,adult female with dependent,,,,,,,777.282,1.4,ok,,,,,,,,,,,,,,,,,,,,,
1754,9857,07-Jul-18,Idun,5:03:00 AM,Ekko,TRUE,"This group of Box 88 was taken to PKY, thawed during transport.",FALSE,TRUE,,Tuanan,7,2018,adult flanged male,,,,,,,413.993,3.4,ok,,,,,,,,,,,,,,,,,,,,,
1755,9856,07-Jul-18,Tono,5:12:00 AM,Kerry,TRUE,"This group of Box 88 was taken to PKY, thawed during transport.",FALSE,TRUE,1.031,Tuanan,7,2018,adult female with dependent,,,,,,,610.061,0.1,ok,,,,,,,,,,,,,,,,,,,,,
1756,9859,08-Jul-18,Idun,4:48:00 AM,Ekko,TRUE,"This group of Box 88 was taken to PKY, thawed during transport.",FALSE,TRUE,1.028,Tuanan,7,2018,adult flanged male,,,,,,,1792.759,3.8,ok,,,,,,,,,,,,,,,,,,,,,
1757,9858,05-Jul-18,Abuk,5:08:00 AM,Kerry,TRUE,"This group of Box 88 was taken to PKY, thawed during transport.",FALSE,TRUE,1.037,Tuanan,7,2018,adult female with dependent,,,,,,,959.792,11.5,ok,,,,,,,,,,,,,,,,,,,,,
1758,9866,14-Jul-18,Isman,11:58:00 AM,Dayak,TRUE,"This group of Box 88 was taken to PKY, thawed during transport.",FALSE,FALSE,1.028,Tuanan,7,2018,adult flanged male,,,,,,,1306.251,8.0,ok,,,,,,,,,,,,,,,,,,,,,
1759,9867,15-Jul-18,Idun,5:13:00 AM,Gismo,TRUE,"This group of Box 88 was taken to PKY, thawed during transport.",FALSE,TRUE,1.040,Tuanan,7,2018,adult flanged male,,,,,,,1306.814,3.7,ok,,,,,,,,,,,,,,,,,,,,,
1760,9868,15-Jul-18,Abuk,4:33:00 AM,Dayak,TRUE,"This group of Box 88 was taken to PKY, thawed during transport.",FALSE,TRUE,1.037,Tuanan,7,2018,adult flanged male,,,,,,,2016.684,3.1,ok,,,,,,,,,,,,,,,,,,,,,
1761,9868,15-Jul-18,Alysse,9:37:00 AM,Dayak,TRUE,"Forest chemstrip may be from the moisture contaminated pack. This group of Box 88 was taken to PKY, thawed during transport.",FALSE,FALSE,1.030,Tuanan,7,2018,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,9871,18-Jul-18,Idun,5:01:00 AM,Dayak,TRUE,"This group of Box 88 was taken to PKY, thawed during transport.",FALSE,TRUE,1.029,Tuanan,7,2018,adult flanged male,,,,,,,906.615,2.2,ok,,,,,,,,,,,,,,,,,,,,,
1763,9876,17-Jul-18,Isman,5:56:00 AM,Desy,TRUE,"This group of Box 88 was taken to PKY, thawed during transport.",FALSE,TRUE,1.032,Tuanan,7,2018,adult female with dependent,,,,,,,673.541,2.6,ok,,,,,,,,,,,,,,,,,,,,,
1764,9878,18-Jul-18,Tono,6:01:00 AM,Desy,TRUE,"This group of Box 88 was taken to PKY, thawed during transport.",TRUE,TRUE,1.026,Tuanan,7,2018,adult female with dependent,,,,,,,1.560,87.6,rerun,,,,,,,,,,,,,,,,,,,,,
1765,9877,18-Jul-18,Isman,7:09:00 AM,Wodan,TRUE,"This group of Box 88 was taken to PKY, thawed during transport.",TRUE,FALSE,1.031,Tuanan,7,2018,adult flanged male,,,,,,,449.525,2.3,ok,,,,,,,,,,,,,,,,,,,,,
1766,9980,18-Jul-18,Idun,5:13:00 AM,Kondor,TRUE,"This group of Box 88 was taken to PKY, thawed during transport.",FALSE,TRUE,1.031,Tuanan,7,2018,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,9885,22-Jul-18,Tono,5:51:00 AM,Dayak,TRUE,"This group of Box 88 was taken to PKY, thawed during transport.",FALSE,TRUE,1.036,Tuanan,7,2018,adult flanged male,,,,,,,2405.657,2.0,ok,,,,,,,,,,,,,,,,,,,,,
1768,9884,22-Jul-18,Idun,5:34:00 AM,Sugus,TRUE,"This group of Box 88 was taken to PKY, thawed during transport.",FALSE,TRUE,1.037,Tuanan,7,2018,adult flanged male,,,,,,,2297.689,1.0,ok,,,,,,,,,,,,,,,,,,,,,
1769,9889,30-Jul-18,Rahmatd,5:51:00 AM,Milo,TRUE,"This group of Box 88 was taken to PKY, thawed during transport.",FALSE,TRUE,1.024,Tuanan,7,2018,adult female with dependent,,,,,,,262.965,2.0,rerun,,,,,,,,,,,,,,,,,,,,,
1770,9890,31-Jul-18,Idun,5:35:00 AM,Milo,TRUE,"This group of Box 88 was taken to PKY, thawed during transport.",FALSE,TRUE,1.021,Tuanan,7,2018,adult female with dependent,,,,,,,204.144,7.0,ok,,,,,,,,,,,,,,,,,,,,,
1132,7807,16-Apr-16,Suwi,5:02:00 AM,Wodan,TRUE,,FALSE,TRUE,1.009,Tuanan,4,2016,adult flanged male,24.249,1.6,ok,,,,591.26,3.1,ok,16258.001,10.6,ok,,,,,,,,,,,,,,,,,,
1133,7802,15-Apr-16,Yulia,8:25:00 AM,Desy,FALSE,"Chemstrip only, only enough for stick",FALSE,FALSE,,Tuanan,4,2016,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,7811,18-Apr-16,Isman,8:12:00 AM,Inul,TRUE,,FALSE,FALSE,,Tuanan,4,2016,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,7812,19-Apr-16,Isman,5:11:00 AM,Inul,TRUE,,FALSE,FALSE,1.012,Tuanan,4,2016,adult female with dependent,,,,,,,617.27,9.5,ok,7429.368,7.0,ok,,,,,,,,,,,,,,,,,,
1136,7814,20-Apr-16,Suwi,5:10:00 AM,Inul,TRUE,Dirt and leaves in sample,TRUE,TRUE,1.011,Tuanan,4,2016,adult female with dependent,6.143,0.2,ok,1.736,8.4,ok,328.273,9.9,ok,29361.027,4.5,ok,,,,,,,,,,,,,,,,,,
1137,7822,22-Apr-16,Suwi,5:40:00 AM,Desy,FALSE,Very strong odor from camp urine sample,TRUE,TRUE,1.005,Tuanan,4,2016,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,7823,23-Apr-16,Abuk,6:12:00 AM,Desy,TRUE,Second urination of the day,FALSE,FALSE,1.012,Tuanan,4,2016,adult female with dependent,5.472,6,ok,3.075,0.1,ok,770.492,5.8,ok,43700.145,3.8,ok,,,,,,,,,,,,,,,,,,
1139,7825,24-Apr-16,Julia,5:20:00 AM,Desy,TRUE,"leukocytes need retesting, scale not visible",FALSE,TRUE,1.013,Tuanan,4,2016,adult female with dependent,6.735,1.4,ok,2.138,0.3,ok,73.24,1.5,ok,31615.134,13.0,ok,,,,,,,,,,,,,,,,,,
1140,7833,27-Apr-16,Suwi,5:22:00 AM,Niko,TRUE,,FALSE,TRUE,1.017,Tuanan,4,2016,adult flanged male,,,,,,,556.126,14.3,ok,56214.196,9.3,ok,,,,,,,,,,,,,,,,,,
1141,7831,27-Apr-16,Tono,5:52:00 AM,Desy,TRUE,"fecal matter in sample
redo chemstrip, seems as if it was damp a little - [remainder of comment lost during scanning]",TRUE,FALSE,,,4,2016,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,7832,27-Apr-16,Yulia,5:42:00 AM,Danum,TRUE,,TRUE,TRUE,1.030,Tuanan,4,2016,dependent immature - clinging infant (0-4yrs),,,,,,,550.658,4.4,ok,45307.681,9.6,ok,,,,,,,,,,,,,,,,,,
1143,7837,28-Apr-16,Abuk,6:13:00 AM,Niko,TRUE,,FALSE,TRUE,1.019,Tuanan,4,2016,adult flanged male,,,,,,,192.148,14.5,ok,67114.306,3.6,ok,,,,,,,,,,,,,,,,,,
1144,7838,28-Apr-16,Suwi,4:58:00 AM,Mindy,TRUE,,FALSE,TRUE,1.025,Tuanan,4,2016,adult female with dependent,17.418,3.4,ok,3.03,1,ok,,,,23195.323,2.9,ok,,,,,,,,,,,,,,,,,,
1145,7842,29-Apr-16,Tono,5:15:00 AM,Niko,FALSE,"Neither ""yes"" nor ""no"" were circled as to whether or not the sample was put into a cold thermos in the forest",FALSE,TRUE,1.024,Tuanan,4,2016,adult flanged male,17.891,2.9,ok,0,1.8,ok,248.753,6,ok,34096.230,11.2,ok,,,,,,,,,,,,,,,,,,
1146,7843,29-Apr-16,Abuk,5:13:00 AM,Mindy,TRUE,,FALSE,TRUE,1.025,Tuanan,4,2016,adult female with dependent,14.843,0.3,ok,4.038,4.3,ok,114.728,3.3,ok,35323.799,8.7,ok,,,,,,,,,,,,,,,,,,
1147,7847,30-Apr-16,Suwi,5:35:00 AM,Niko,TRUE,,FALSE,FALSE,1.011,Tuanan,4,2016,adult flanged male,,,,,,,110.017,3.8,ok,23066.343,3.3,ok,,,,,,,,,,,,,,,,,,
1148,7848,30-Apr-16,Abuk,4:34:00 AM,Mindy,TRUE,,FALSE,TRUE,1.018,Tuanan,4,2016,adult female with dependent,9.432,4.3,ok,2.53,1.9,ok,235.772,15.1,ok,14181.053,11.8,ok,,,,,,,,,,,,,,,,,,
1149,7846,28-Apr-16,Yulia,5:12:00 AM,Mawas,FALSE,forest chemstrip only,FALSE,TRUE,,,4,2016,semi-independent immature (juveniles),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,7853,01-May-16,Rahmatd,5:14:00 AM,Mawas,TRUE,No forest chemstrip,FALSE,TRUE,1.020,Tuanan,5,2016,semi-independent immature (juveniles),8.373,5.3,ok,3.506,4.1,ok,53.892,11.2,ok,18865.728,5.3,ok,,,,,,,,,,,,,,,,,,
1151,7851,01-May-16,Idun,5:17:00 AM,Mindy,TRUE,,FALSE,TRUE,1.026,Tuanan,5,2016,adult female with dependent,12.632,5.2,ok,4.78,0.1,ok,665.230,7.0,ok,27216.040,5.7,ok,,,,,,,,,,,,,,,,,,
1152,7855,02-May-16,Abuk,9:13:00 AM,Mindy,TRUE,A small amount of fecal matter in bag,TRUE,TRUE,1.024,Tuanan,5,2016,adult female with dependent,,,,,,,,,,30567.872,6.9,ok,,,,,,,,,,,,,,,,,,
1153,7864,06-May-16,Isman,5:59:00 AM,Charlie,TRUE,,FALSE,FALSE,1.021,Tuanan,5,2016,adult flanged male,,,,,,,140.382,10,ok,51629.514,10.7,ok,,,,,,,,,,,,,,,,,,
1154,7869,08-May-16,Suwi,5:00:00 AM,Sugus,TRUE,,TRUE,FALSE,1.017,Tuanan,5,2016,adult flanged male,9.654,16.6,ok,7.23,0.9,ok,235.677,11,ok,185683.7,14.9,ok,,,,,,,,,,,,,,,,,,
1155,7870,08-May-16,Abuk,4:57:00 AM,Ekko,FALSE,,FALSE,TRUE,1.028,Tuanan,5,2016,adult flanged male,15.895,4.6,ok,6.391,3,ok,552.625,6.9,ok,25189.590,2.8,ok,,,,,,,,,,,,,,,,,,
1156,7871,09-May-16,Abuk,8:44:00 AM,Sugus,FALSE,,FALSE,TRUE,1.016,Tuanan,5,2016,adult flanged male,,,,,,,90.546,3.9,ok,13404.182,2.9,ok,,,,,,,,,,,,,,,,,,
1157,7872,09-May-16,Isman,1:23:00 PM,Ekko,TRUE,,FALSE,FALSE,1.025,Tuanan,5,2016,adult flanged male,,,,,,,175.648,15.6,ok,5128.267,1.2,ok,,,,,,,,,,,,,,,,,,
1158,7874,10-May-16,Isman,10:50:00 AM,Ekko,TRUE,,FALSE,FALSE,1.027,Tuanan,5,2016,adult flanged male,,,,,,,951.040,6.4,ok,24615.435,0.7,ok,,,,,,,,,,,,,,,,,,
1159,7875,10-May-16,Julia,5:08:00 AM,Milo,TRUE,,FALSE,TRUE,1.024,Tuanan,5,2016,adult female with dependent,10.25,0.6,ok,2.739,2.9,ok,110.377,4.3,ok,9907.516,1.8,ok,,,,,,,,,,,,,,,,,,
